CancerModel,NormalModel,DeletedReaction,Reaction,FluxCancer,FluxNormal,FluxDifference
LIT6,LIN3,CYOR_u10m,25HVITD3t,0,0,0
LIT6,LIN3,CYOR_u10m,25HVITD3tm,0,0,0
LIT6,LIN3,CYOR_u10m,2AMACHYD,0,0,0
LIT6,LIN3,CYOR_u10m,2AOBUTtm,0.00683732212962695,NaN,NaN
LIT6,LIN3,CYOR_u10m,2DR1PP,0,NaN,NaN
LIT6,LIN3,CYOR_u10m,2HBACACte,-1000,-1000,0
LIT6,LIN3,CYOR_u10m,2HBACte,1000,1000,0
LIT6,LIN3,CYOR_u10m,2HBBUTte,0,-1000,1000
LIT6,LIN3,CYOR_u10m,2HBFORte,1000,1000,0
LIT6,LIN3,CYOR_u10m,2HBLACte,-1000,0,-1000
LIT6,LIN3,CYOR_u10m,2HBPPAte,-1000,-1000,0
LIT6,LIN3,CYOR_u10m,2HBPYRte,1000,1000,0
LIT6,LIN3,CYOR_u10m,2HBRETNte,-1000,-1000,0
LIT6,LIN3,CYOR_u10m,2HYOXPLCte,0,0,0
LIT6,LIN3,CYOR_u10m,335TRITHYRt5e,0,0,0
LIT6,LIN3,CYOR_u10m,34DHMORx,-1000,NaN,NaN
LIT6,LIN3,CYOR_u10m,34DHMORy,1000,NaN,NaN
LIT6,LIN3,CYOR_u10m,34DHOXMANDte,0,NaN,NaN
LIT6,LIN3,CYOR_u10m,34DHOXPEGOX,0,0,0
LIT6,LIN3,CYOR_u10m,34DHOXPEGt,0,0,0
LIT6,LIN3,CYOR_u10m,34DHXMANDACOXy,0,NaN,NaN
LIT6,LIN3,CYOR_u10m,34HPLFM,0.000212386795289801,0.000195543337006934,1.68434582828671e-05
LIT6,LIN3,CYOR_u10m,34HPPOR,0,0.00314754216145171,-0.00314754216145171
LIT6,LIN3,CYOR_u10m,3AIB_Dtm,0,0,0
LIT6,LIN3,CYOR_u10m,3DPHBH1,0.000212386795289801,0.000195543337006934,1.68434582828671e-05
LIT6,LIN3,CYOR_u10m,3DSPHR,3.22896622391642e-05,2.97289118019672e-05,2.56075043719702e-06
LIT6,LIN3,CYOR_u10m,3HAD100,0.00104404595413911,0.000961247282734222,8.27986714048924e-05
LIT6,LIN3,CYOR_u10m,3HAD100m,0,0,0
LIT6,LIN3,CYOR_u10m,3HAD120,0.00104404595413911,0.000961247282734222,8.27986714048924e-05
LIT6,LIN3,CYOR_u10m,3HAD140,0.00104404595413911,0.000961247282734222,8.27986714048924e-05
LIT6,LIN3,CYOR_u10m,3HAD140m,0,0,0
LIT6,LIN3,CYOR_u10m,3HAD241n9p,0,0,0
LIT6,LIN3,CYOR_u10m,3HAD40,0.00104404595413911,0.000961247282734222,8.27986714048924e-05
LIT6,LIN3,CYOR_u10m,3HAD60,0.00104404595413911,0.000961247282734222,8.27986714048924e-05
LIT6,LIN3,CYOR_u10m,3HAD60m,0,0,0
LIT6,LIN3,CYOR_u10m,3HAD80,0.00104404595413911,0.000961247282734222,8.27986714048924e-05
LIT6,LIN3,CYOR_u10m,3HAD80m,0,0,0
LIT6,LIN3,CYOR_u10m,3HAO,0.0999754291292603,0.0999773777364499,-1.94860718959189e-06
LIT6,LIN3,CYOR_u10m,3HDH100m,0,0,0
LIT6,LIN3,CYOR_u10m,3HDH140m,0,0,0
LIT6,LIN3,CYOR_u10m,3HDH241n9p,0,NaN,NaN
LIT6,LIN3,CYOR_u10m,3HDH60m,0,0,0
LIT6,LIN3,CYOR_u10m,3HDH80m,0,0,0
LIT6,LIN3,CYOR_u10m,3HGLUTCOAm,0,NaN,NaN
LIT6,LIN3,CYOR_u10m,3HLYTCL,0,0,0
LIT6,LIN3,CYOR_u10m,3M2OPLOXRD,0,0,0
LIT6,LIN3,CYOR_u10m,3M4HDXPAC,0,NaN,NaN
LIT6,LIN3,CYOR_u10m,3M4HPGORx,999.999442779888,NaN,NaN
LIT6,LIN3,CYOR_u10m,3M4HPGORy,-999.999442779888,NaN,NaN
LIT6,LIN3,CYOR_u10m,3M4HPORx,-1000,NaN,NaN
LIT6,LIN3,CYOR_u10m,3M4HPORy,1000,NaN,NaN
LIT6,LIN3,CYOR_u10m,3MHISc,0,NaN,NaN
LIT6,LIN3,CYOR_u10m,3MHISt3,0,NaN,NaN
LIT6,LIN3,CYOR_u10m,3MLDAt,0,NaN,NaN
LIT6,LIN3,CYOR_u10m,3MOPt2im,0,NaN,NaN
LIT6,LIN3,CYOR_u10m,3MOXTYROX,0,NaN,NaN
LIT6,LIN3,CYOR_u10m,3OAR100,0.00104404595413911,0.000961247282734222,8.27986714048924e-05
LIT6,LIN3,CYOR_u10m,3OAR120,0.00104404595413911,0.000961247282734222,8.27986714048924e-05
LIT6,LIN3,CYOR_u10m,3OAR140,0.00104404595413911,0.000961247282734222,8.27986714048924e-05
LIT6,LIN3,CYOR_u10m,3OAR40,0.00104404595413911,0.000961247282734222,8.27986714048924e-05
LIT6,LIN3,CYOR_u10m,3OAR60,0.00104404595413911,0.000961247282734222,8.27986714048924e-05
LIT6,LIN3,CYOR_u10m,3OAR80,0.00104404595413911,0.000961247282734222,8.27986714048924e-05
LIT6,LIN3,CYOR_u10m,3OAS100,0.00104404595413911,0.000961247282734222,8.27986714048924e-05
LIT6,LIN3,CYOR_u10m,3OAS120,0.00104404595413911,0.000961247282734222,8.27986714048924e-05
LIT6,LIN3,CYOR_u10m,3OAS140,0.00104404595413911,0.000961247282734222,8.27986714048924e-05
LIT6,LIN3,CYOR_u10m,3OAS60,0.00104404595413911,0.000961247282734222,8.27986714048924e-05
