CancerModel,NormalModel,DeletedReaction,Reaction,FluxCancer,FluxNormal,FluxDifference
LIT28,LIN9,CYOR_u10m,11DOCRTSLtm,0,NaN,NaN
LIT28,LIN9,CYOR_u10m,11DOCRTSLtr,0,NaN,NaN
LIT28,LIN9,CYOR_u10m,11DOCRTSTRNtm,0,NaN,NaN
LIT28,LIN9,CYOR_u10m,11DOCRTSTRNtr,0,NaN,NaN
LIT28,LIN9,CYOR_u10m,25HVITD3t,0,0,0
LIT28,LIN9,CYOR_u10m,2AMACSULT,0,NaN,NaN
LIT28,LIN9,CYOR_u10m,2AOBUTtm,0.0036912764767294,0.0178404369764849,-0.0141491604997555
LIT28,LIN9,CYOR_u10m,2HBACACte,0.000167367673043373,-1000,1000.00016736767
LIT28,LIN9,CYOR_u10m,2HBACte,0,1000,-1000
LIT28,LIN9,CYOR_u10m,2HBBUTte,-0.000205534570568489,-1000,999.999794465429
LIT28,LIN9,CYOR_u10m,2HBFORte,1000,1000,0
LIT28,LIN9,CYOR_u10m,2HBLACte,-999.999627097756,-999.99982640087,0.000199303113959104
LIT28,LIN9,CYOR_u10m,2HBPPAte,1000,-0.000173599129652757,1000.00017359913
LIT28,LIN9,CYOR_u10m,2HBPYRte,1000,1000,0
LIT28,LIN9,CYOR_u10m,2HBRETNte,-1000,-1000,0
LIT28,LIN9,CYOR_u10m,2HYOXPLCte,0,0,0
LIT28,LIN9,CYOR_u10m,335TRITHYRt5e,0,0,0
LIT28,LIN9,CYOR_u10m,34DHOXMANDte,0,NaN,NaN
LIT28,LIN9,CYOR_u10m,34DHOXPEGOX,0,0,0
LIT28,LIN9,CYOR_u10m,34DHOXPEGt,0,0,0
LIT28,LIN9,CYOR_u10m,34DHXMANDACOX,0,NaN,NaN
LIT28,LIN9,CYOR_u10m,34HPLFM,0.000103595597316202,0.000249450337379874,-0.000145854740063672
LIT28,LIN9,CYOR_u10m,34HPPOR,0,0,0
LIT28,LIN9,CYOR_u10m,3AIB_Dtm,0,0,0
LIT28,LIN9,CYOR_u10m,3DPHBH1,0.000103595597316202,0.000249450337379874,-0.000145854740063672
LIT28,LIN9,CYOR_u10m,3DSPHR,3.27134145026746e-05,3.79245194055077e-05,-5.21110490283314e-06
LIT28,LIN9,CYOR_u10m,3HAD100,0.0010577474550405,0.00122624203234823,-0.000168494577307733
LIT28,LIN9,CYOR_u10m,3HAD100m,0,0,0
LIT28,LIN9,CYOR_u10m,3HAD120,0.0010577474550405,0.00122624203234823,-0.000168494577307733
LIT28,LIN9,CYOR_u10m,3HAD140,0.0010577474550405,0.00122624203234823,-0.000168494577307733
LIT28,LIN9,CYOR_u10m,3HAD140m,0,0,0
LIT28,LIN9,CYOR_u10m,3HAD203n6p,0,0,0
LIT28,LIN9,CYOR_u10m,3HAD241n9p,0,0,0
